idx,kind,digits,truth,answer_nl,correct_nl,answer_code,correct_code,answer_code_exec,correct_code_exec,problem
87,knap,32,1716,,0,4978,0,"{'ok': True, 'value': 1716, 'stdout': '1716\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.1282639503479004}",1,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [42, 9, 8, 45, 55, 18, 28, 58, 56, 19, 46, 40, 23, 43, 53, 49, 2, 53, 34, 60, 6, 16, 53, 50, 22, 1, 18, 19, 11, 43, 31, 23]
V = [64, 6, 44, 44, 21, 110, 27, 118, 39, 11, 65, 88, 97, 7, 10, 128, 23, 92, 75, 39, 118, 61, 92, 42, 104, 87, 70, 127, 101, 4, 80, 74]
C = 517"
88,ilp_prod,8,55,Cannot be determined without a specific algorithm implementation.,0,69,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': '/mnt/nlpgpu-io1/data/terry/ToolProj/.pixi/envs/default/lib/python3.10/site-packages/pulp/pulp.py:1489: UserWarning: Spaces are not permitted in the name. Converted to \'_\'\n  warnings.warn(""Spaces are not permitted in the name. Converted to \'_\'"")\nTraceback (most recent call last):\n  File ""/tmp/cot_exec_p3pe1cpy/main.py"", line 17, in <module>\n    output = f(profit, consumption, capacity, upper_bounds)\n  File ""/tmp/cot_exec_p3pe1cpy/main.py"", line 5, in f\n    x = LpVariable.dicts(""x"", range(len(profit)), lowBound=0, upBound=upper_bounds)\n  File ""/mnt/nlpgpu-io1/data/terry/ToolProj/.pixi/envs/default/lib/python3.10/site-packages/pulp/pulp.py"", line 461, in dicts\n    d[i] = LpVariable(\n  File ""/mnt/nlpgpu-io1/data/terry/ToolProj/.pixi/envs/default/lib/python3.10/site-packages/pulp/pulp.py"", line 296, in __init__\n    if not math.isfinite(self.upBound):\nTypeError: must be real number, not list\n', 'retcode': 1, 'timeout': False, 'duration_s': 0.16877198219299316}",0,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [13, 14, 21, 4]
consumption (rows=resources) = [[8, 8, 7, 6], [3, 4, 7, 5], [1, 3, 3, 5], [6, 6, 6, 2]]
capacity = [26, 17, 17, 24]
upper_bounds = [3, 3, 3, 3]"
89,add,8,74270325,74575,0,74270325,1,"{'ok': True, 'value': 74270325, 'stdout': '74270325\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.11241626739501953}",1,Compute: 43679612 + 30590713
90,mul,8,3961792921537000,33229330399995000,0,39799999999995000,0,"{'ok': True, 'value': 3961792921537000, 'stdout': '3961792921537000\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.12146472930908203}",1,Compute: 83057326 * 47699500
91,sub,32,8889664476346805891872662567347,,0,88888674476347805891702657564647,0,"{'ok': True, 'value': 8889664476346805891872662567347, 'stdout': '8889664476346805891872662567347\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.10431814193725586}",1,Compute: 82033201482394529949881898385254 - 73143537006047724058009235817907
92,mul,4,18272306,18272306,1,18270006,0,"{'ok': True, 'value': 18272306, 'stdout': '18272306\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.10383033752441406}",1,Compute: 2501 * 7306
93,ilp_assign,4,10,24,0,15,0,"{'ok': True, 'value': 9, 'stdout': '9\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.10778927803039551}",0,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[3, 1, 9, 8], [1, 10, 2, 12], [7, 4, 5, 6], [12, 8, 10, 3]]"
94,lcs,4,1,,0,0,0,"{'ok': True, 'value': 1, 'stdout': '1\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.11298465728759766}",1,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""abba""
T = ""dcb"""
95,lcs,2,0,0,1,0,1,"{'ok': True, 'value': 0, 'stdout': '0\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.11005592346191406}",1,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""bc""
T = ""a"""
96,ilp_prod,16,119,Cannot be determined without code implementation,0,0,0,"{'ok': True, 'value': 119, 'stdout': 'Welcome to the CBC MILP Solver \nVersion: 2.10.3 \nBuild Date: Dec 15 2019 \n\ncommand line - /mnt/nlpgpu-io1/data/terry/ToolProj/.pixi/envs/default/lib/python3.10/site-packages/pulp/apis/../solverdir/cbc/linux/i64/cbc /tmp/3b32411ef08a4c138e6833f21426770e-pulp.mps -max -timeMode elapsed -branch -printingOptions all -solution /tmp/3b32411ef08a4c138e6833f21426770e-pulp.sol (default strategy 1)\nAt line 2 NAME          MODEL\nAt line 3 ROWS\nAt line 15 COLUMNS\nAt line 64 RHS\nAt line 75 BOUNDS\nAt line 82 ENDATA\nProblem MODEL has 10 rows, 6 columns and 30 elements\nCoin0008I MODEL read with 0 errors\nOption for timeMode changed from cpu to elapsed\nContinuous objective value is 131.202 - 0.00 seconds\nCgl0004I processed model has 4 rows, 6 columns (6 integer (0 of which binary)) and 24 elements\nCutoff increment increased from 1e-05 to 0.9999\nCbc0012I Integer solution of -105 found by DiveCoefficient after 0 iterations and 0 nodes (0.00 seconds)\nCbc0038I Full problem 4 rows 6 columns, reduced to 4 rows 3 columns\nCbc0012I Integer solution of -119 found by DiveCoefficient after 308 iterations and 0 nodes (0.01 seconds)\nCbc0031I 4 added rows had average density of 6\nCbc0013I At root node, 4 cuts changed objective from -131.20198 to -121.75341 in 100 passes\nCbc0014I Cut generator 0 (Probing) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.001 seconds - new frequency is -100\nCbc0014I Cut generator 1 (Gomory) - 240 row cuts average 6.0 elements, 0 column cuts (0 active)  in 0.001 seconds - new frequency is 1\nCbc0014I Cut generator 2 (Knapsack) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.000 seconds - new frequency is -100\nCbc0014I Cut generator 3 (Clique) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.000 seconds - new frequency is -100\nCbc0014I Cut generator 4 (MixedIntegerRounding2) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.000 seconds - new frequency is -100\nCbc0014I Cut generator 5 (FlowCover) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.001 seconds - new frequency is -100\nCbc0014I Cut generator 6 (TwoMirCuts) - 46 row cuts average 4.6 elements, 0 column cuts (0 active)  in 0.001 seconds - new frequency is 1\nCbc0010I After 0 nodes, 1 on tree, -119 best solution, best possible -121.75341 (0.01 seconds)\nCbc0001I Search completed - best objective -119, took 346 iterations and 4 nodes (0.02 seconds)\nCbc0032I Strong branching done 18 times (30 iterations), fathomed 1 nodes and fixed 0 variables\nCbc0035I Maximum depth 1, 2 variables fixed on reduced cost\nCuts at root node changed objective from -131.202 to -121.753\nProbing was tried 100 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.001 seconds)\nGomory was tried 112 times and created 255 cuts of which 0 were active after adding rounds of cuts (0.002 seconds)\nKnapsack was tried 100 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.000 seconds)\nClique was tried 100 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.000 seconds)\nMixedIntegerRounding2 was tried 100 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.000 seconds)\nFlowCover was tried 100 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.001 seconds)\nTwoMirCuts was tried 112 times and created 62 cuts of which 0 were active after adding rounds of cuts (0.001 seconds)\nZeroHalf was tried 1 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.000 seconds)\n\nResult - Optimal solution found\n\nObjective value:                119.00000000\nEnumerated nodes:               4\nTotal iterations:               346\nTime (CPU seconds):             0.01\nTime (Wallclock seconds):       0.02\n\nOption for printingOptions changed from normal to all\nTotal time (CPU seconds):       0.01   (Wallclock seconds):       0.02\n\n119.0\n', 'stderr': '/mnt/nlpgpu-io1/data/terry/ToolProj/.pixi/envs/default/lib/python3.10/site-packages/pulp/pulp.py:1489: UserWarning: Spaces are not permitted in the name. Converted to \'_\'\n  warnings.warn(""Spaces are not permitted in the name. Converted to \'_\'"")\n', 'retcode': 0, 'timeout': False, 'duration_s': 0.19931960105895996}",1,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [35, 18, 18, 14, 21, 26]
consumption (rows=resources) = [[14, 2, 5, 1, 13, 3], [3, 5, 14, 10, 14, 5], [14, 10, 12, 3, 8, 15], [12, 2, 13, 14, 1, 14]]
capacity = [52, 60, 45, 55]
upper_bounds = [3, 4, 3, 3, 4, 3]"
97,knap,32,1472,Cannot be determined without implementing the dynamic programming algorithm.,0,490,0,"{'ok': True, 'value': 1472, 'stdout': '1472\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.10962176322937012}",1,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [42, 47, 4, 17, 51, 20, 23, 10, 18, 27, 64, 28, 31, 17, 30, 50, 46, 17, 64, 14, 4, 46, 63, 59, 40, 2, 29, 21, 64, 62, 41, 11]
V = [67, 36, 103, 49, 82, 75, 99, 16, 54, 10, 81, 64, 88, 113, 58, 67, 89, 42, 79, 5, 92, 15, 39, 91, 6, 126, 16, 7, 62, 12, 4, 58]
C = 531"
98,lcs,16,10,8,0,0,0,"{'ok': True, 'value': 10, 'stdout': '10\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.10454106330871582}",1,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""cdaaadbcdddbaabc""
T = ""ccadccdddabbbccaa"""
99,ilp_partition,16,0,,0,10,0,"{'ok': True, 'value': 0, 'stdout': '0\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.10392284393310547}",1,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [5, 9, 27, 37, 43, 23, 7, 28, 28, 16, 31, 25, 15, 26, 16, 42]"
