idx,kind,digits,instance_text,correct_nl,correct_code,correct_code_exec,s_concept_true_given_nl,s_concept_true_given_code,concept_top1_correct_nl,concept_top1_correct_code,pred_letter_nl,pred_letter_code,has_code_fence
216,knap,2,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [1, 2, 3]
V = [6, 8, 5]
C = 3",0,0,1,0.46291007897043346,0.08113126558493963,1,0,H,F,1
217,ilp_partition,4,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [2, 6, 12, 7]",1,1,0,0.16795972251679156,0.1292257350434027,0,0,F,D,1
218,add,8,Compute: 61349906 + 24832584,0,0,1,0.05068552995932339,0.23960201835423578,0,1,I,A,1
219,knap,2,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [3, 5, 3]
V = [3, 10, 2]
C = 5",0,0,1,0.4170667964686124,0.027495852361915207,1,0,H,C,1
220,ilp_assign,8,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[19, 14, 24, 15, 6, 12, 3], [8, 12, 22, 12, 7, 2, 11], [17, 23, 21, 4, 12, 9, 19], [21, 1, 3, 9, 5, 15, 9], [10, 3, 18, 3, 20, 5, 19], [4, 3, 18, 8, 20, 2, 5], [18, 11, 23, 4, 3, 5, 19]]",0,0,1,0.174922005700141,0.09194556608406329,1,0,D,G,1
221,rod,16,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 16
P = [42, 35, 11, 8, 23, 16, 37, 41, 20, 23, 13, 44, 3, 25, 11, 19]",0,0,1,0.0497879610327373,0.2581704358463385,0,0,E,A,1
222,knap,16,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [18, 2, 19, 12, 20, 28, 17, 1, 19, 15, 30, 11, 30, 3, 25, 32]
V = [15, 36, 43, 5, 61, 39, 4, 24, 15, 27, 59, 25, 17, 40, 53, 7]
C = 141",0,0,1,0.07870407391231278,0.06867976531068085,0,0,B,E,1
223,mul,16,Compute: 6520663580409789 * 9491078734492602,0,0,1,0.009693784221928297,0.20448534507993568,0,0,I,G,1
224,ilp_partition,8,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [7, 15, 16, 7, 8, 3, 10, 5]",1,1,0,0.029475664810451437,0.04024350079840378,0,0,C,G,1
225,sub,4,Compute: 6768 - 4703,1,1,1,0.046272413183860085,0.039328923263462975,0,0,D,A,1
226,ilp_prod,2,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [5, 5]
consumption (rows=resources) = [[2, 2], [1, 3]]
capacity = [8, 10]
upper_bounds = [4, 3]",0,1,0,0.1200226918803226,0.12126453383778933,0,0,G,I,1
227,mul,16,Compute: 3233235722850110 * 1224586404077268,0,0,1,0.058741069964405125,0.12011624318178689,0,0,D,D,1
228,rod,16,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 16
P = [11, 30, 16, 21, 27, 4, 1, 15, 27, 31, 16, 22, 42, 16, 22, 46]",0,0,1,0.14369627619188105,0.09607238498902929,0,0,G,E,1
229,sub,2,Compute: 71 - 36,1,1,1,0.05036293903380683,0.15934741146494674,0,0,D,A,1
230,knap,8,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [7, 9, 2, 12, 10, 13, 5, 2]
V = [13, 20, 14, 29, 19, 1, 3, 28]
C = 30",0,0,1,0.2892531222966306,0.23406001883226665,1,1,H,H,1
231,ilp_prod,2,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [5, 3]
consumption (rows=resources) = [[1, 1], [1, 2]]
capacity = [6, 8]
upper_bounds = [6, 4]",0,0,1,0.019925176204878315,0.043370762111756285,0,0,H,H,1
232,sub,8,Compute: 76045375 - 59808584,1,1,1,0.04067953693944884,0.03033383601043518,0,0,C,A,1
233,knap,2,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [4, 1, 2]
V = [5, 2, 5]
C = 3",0,0,1,0.09889959747996381,0.3870630153325847,0,1,G,H,1
234,ilp_partition,4,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [7, 6, 3, 12]",0,0,1,0.15936362541932786,0.022298139582347134,0,0,G,A,1
235,mul,16,Compute: 1146693012843284 * 9346730910082877,0,0,0,0.09871123655054329,0.2429140459357461,0,0,G,D,1
236,ilp_partition,4,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [2, 6, 5, 6]",0,0,1,0.0811084917233703,0.5201832759126753,0,1,B,E,1
237,add,4,Compute: 7194 + 9395,1,1,1,0.2997928650469178,0.6943595619263873,1,1,A,A,1
238,ilp_partition,4,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [10, 1, 8, 5]",0,0,0,0.14239852400253084,0.04291734585271405,0,0,F,A,1
239,lcs,32,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""dacdbdaadbbabcaacadbdcaaabbbddac""
T = ""cdcadbaaabbdadbbdadbcdaadbddacdd""",0,0,1,0.27703688722408676,0.041300866631514076,0,0,C,E,1
240,knap,8,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [11, 8, 1, 2, 2, 1, 8, 11]
V = [8, 6, 19, 17, 30, 4, 7, 28]
C = 22",0,0,1,0.09228574266826695,0.06789854738602467,0,0,F,B,1
241,ilp_assign,8,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[13, 14, 2, 14, 2, 13, 3], [15, 7, 21, 22, 11, 1, 5], [15, 17, 24, 15, 22, 14, 17], [2, 5, 5, 8, 16, 3, 2], [3, 18, 1, 1, 18, 11, 22], [3, 12, 2, 7, 16, 18, 3], [19, 7, 24, 10, 10, 1, 8]]",0,0,1,0.10094037497392808,0.06185610131337362,0,0,F,I,1
242,rod,4,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 4
P = [10, 8, 9, 6]",0,0,1,0.09877658834749463,0.014641337036450522,0,0,G,F,1
243,rod,32,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 32
P = [20, 34, 59, 9, 31, 16, 67, 3, 78, 21, 77, 77, 36, 17, 61, 89, 41, 2, 30, 89, 55, 77, 58, 59, 10, 75, 72, 28, 13, 19, 45, 88]",0,0,0,0.03632046415187099,0.174652131253551,0,1,G,I,1
244,ilp_prod,4,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [11, 6, 10]
consumption (rows=resources) = [[3, 1, 3], [4, 2, 3], [4, 2, 3]]
capacity = [9, 15, 12]
upper_bounds = [3, 6, 3]",0,0,0,0.06010994301515899,0.44333724383478046,0,1,C,F,1
245,add,8,Compute: 38502519 + 14788861,0,1,1,0.07952707721193462,0.10361796537198122,0,0,G,F,1
246,ilp_assign,32,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[12, 14, 66, 60, 23, 13, 78], [23, 5, 30, 33, 70, 85, 13], [33, 9, 84, 5, 65, 96, 85], [2, 81, 20, 95, 96, 65, 16], [44, 40, 23, 81, 12, 2, 58], [79, 27, 53, 75, 24, 63, 70], [87, 46, 78, 23, 20, 79, 34]]",0,0,1,0.4936306586813564,0.07223294618132575,1,0,D,G,1
247,ilp_prod,32,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [15, 5, 81, 51, 26, 6]
consumption (rows=resources) = [[9, 14, 3, 15, 4, 29], [28, 3, 32, 25, 1, 15], [11, 13, 23, 5, 32, 17], [24, 4, 12, 1, 21, 4]]
capacity = [78, 72, 105, 66]
upper_bounds = [3, 5, 3, 3, 3, 3]",0,0,0,0.0754946101431077,0.1949691488410597,0,0,I,G,1
248,knap,8,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [9, 1, 15, 9, 16, 8, 16, 4]
V = [15, 31, 8, 21, 8, 17, 22, 3]
C = 39",0,0,1,0.08308734617487196,0.06945397712294762,0,0,G,A,1
249,sub,16,Compute: 7602282401535993 - 6995380047644663,0,0,1,0.053900815178378525,0.08267211025472856,0,0,C,G,1
250,ilp_prod,16,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [17, 31, 46, 5, 43, 35]
consumption (rows=resources) = [[15, 11, 10, 15, 2, 12], [16, 16, 8, 7, 3, 10], [9, 2, 11, 3, 11, 16], [6, 6, 8, 2, 13, 6]]
capacity = [48, 54, 64, 44]
upper_bounds = [3, 3, 4, 3, 3, 4]",0,0,0,0.08369973621887955,0.04245516355145717,0,0,H,H,1
251,add,4,Compute: 2016 + 6099,1,1,1,0.7536414943389002,0.6093085048750491,1,1,A,A,1
252,mul,2,Compute: 75 * 49,1,1,1,0.06372739693620542,0.025852144399591822,0,0,B,I,1
253,lcs,4,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""daad""
T = ""ddb""",1,1,1,0.04335700825437586,0.2671399424520935,0,0,C,E,1
254,ilp_assign,16,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[34, 43, 9, 41, 46, 46, 19], [1, 24, 20, 39, 41, 39, 30], [12, 8, 18, 39, 45, 34, 10], [35, 31, 20, 2, 8, 36, 16], [28, 38, 41, 27, 37, 4, 25], [41, 23, 5, 23, 36, 14, 36], [34, 46, 23, 10, 26, 31, 14]]",0,0,1,0.07284280248499021,0.4064028066907952,0,1,G,D,1
255,add,32,Compute: 10076970936638733615176647769295 + 28546894083518947576277223977489,0,1,1,0.12694515380668075,0.22222231279499516,0,0,I,D,1
256,lcs,4,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""abca""
T = ""bddb""",0,0,1,0.08219346680801423,0.06274027581217108,0,0,F,E,1
257,mul,4,Compute: 7162 * 6001,0,0,1,0.04321008759025676,0.04264738265287698,0,0,A,H,1
258,lcs,16,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""bdbaabbcdbbddacc""
T = ""dadcaabcbdbbdbbbc""",0,1,1,0.012710193164647493,0.07932899916573707,0,0,I,I,1
259,ilp_prod,8,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [15, 16, 13, 9]
consumption (rows=resources) = [[4, 3, 8, 7], [6, 8, 3, 2], [5, 8, 2, 3], [5, 4, 6, 7]]
capacity = [26, 18, 27, 31]
upper_bounds = [3, 3, 3, 3]",0,0,1,0.028871773211773012,0.04632960673034431,0,0,E,I,1
260,lcs,16,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""ddbbdaacbadadbdb""
T = ""abbadbbcccdbcbdab""",0,0,1,0.17417287900612616,0.2641295821404948,0,1,E,G,1
261,knap,4,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [6, 4, 4, 8]
V = [11, 5, 9, 1]
C = 11",0,0,1,0.09166156874654417,0.055682035170061144,0,0,I,B,1
262,add,2,Compute: 21 + 20,1,1,1,0.382929546033,0.5920674001388144,1,1,A,A,1
263,lcs,8,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""acdaaabb""
T = ""cdbcdba""",1,1,1,0.11391569704744713,0.26056678599855637,0,1,A,G,1
264,ilp_partition,16,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [18, 40, 48, 22, 4, 41, 16, 6, 47, 12, 25, 25, 31, 12, 3, 7]",0,1,1,0.29838915471637417,0.05566494384094461,1,0,E,I,1
265,ilp_assign,8,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[8, 10, 9, 14, 14, 9, 10], [5, 1, 8, 5, 20, 16, 7], [18, 18, 22, 16, 16, 2, 20], [22, 18, 16, 2, 1, 23, 24], [20, 4, 22, 8, 19, 3, 18], [8, 5, 14, 19, 22, 21, 24], [10, 5, 21, 21, 7, 9, 20]]",0,0,1,0.14066320614255637,0.09810647048108638,0,0,I,H,1
266,knap,2,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [4, 2, 5]
V = [7, 5, 1]
C = 5",1,0,1,0.1032759108809165,0.060179154671764906,0,0,G,A,1
267,knap,16,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [21, 31, 3, 22, 32, 23, 17, 20, 29, 21, 7, 6, 9, 17, 31, 18]
V = [12, 10, 24, 26, 43, 23, 28, 33, 49, 25, 12, 34, 60, 5, 42, 23]
C = 153",0,0,1,0.026638064366830964,0.033704165418220466,0,0,C,D,1
268,lcs,4,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""baba""
T = ""bdbdd""",0,0,1,0.029685079642137673,0.005976761690304253,0,0,H,F,1
269,add,4,Compute: 7753 + 3960,1,1,1,0.02895025127046676,0.5421377317862075,0,1,I,A,1
270,lcs,8,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""acaaaabd""
T = ""aababbbd""",1,1,1,0.025967130955443198,0.05287472701885895,0,0,C,A,1
271,ilp_assign,32,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[72, 31, 67, 41, 62, 62, 69], [62, 32, 11, 16, 68, 42, 26], [78, 91, 47, 2, 21, 31, 11], [69, 81, 35, 52, 12, 31, 77], [87, 66, 4, 82, 4, 50, 65], [38, 35, 62, 83, 57, 21, 57], [49, 71, 67, 17, 81, 6, 90]]",0,0,1,0.21856235100736074,0.032098163465674075,1,0,D,F,1
272,mul,4,Compute: 3593 * 6611,0,0,1,0.035803563705614556,0.0983005924016016,0,0,A,I,1
273,ilp_prod,8,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [17, 16, 10, 19]
consumption (rows=resources) = [[3, 3, 8, 3], [1, 1, 7, 3], [1, 4, 7, 4], [8, 1, 7, 2]]
capacity = [24, 30, 17, 26]
upper_bounds = [3, 4, 3, 4]",0,0,1,0.12256170934399659,0.010479175647589776,0,0,D,D,1
274,lcs,2,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""aa""
T = ""cc""",1,1,1,0.2667466743847096,0.3318078464911854,1,1,G,G,1
275,rod,2,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 2
P = [6, 2]",0,0,0,0.16335842250914945,0.08615310210447306,0,0,G,F,1
276,rod,16,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 16
P = [39, 1, 44, 8, 42, 4, 11, 1, 32, 39, 12, 9, 19, 20, 13, 23]",0,0,0,0.08008917826015617,0.10289817678034924,0,0,C,G,1
277,ilp_prod,8,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [19, 12, 11, 10]
consumption (rows=resources) = [[2, 8, 2, 8], [6, 3, 5, 2], [1, 4, 4, 6], [3, 6, 6, 4]]
capacity = [25, 22, 32, 17]
upper_bounds = [3, 3, 3, 3]",0,0,1,0.020329244384168634,0.23419658718472,0,0,B,E,1
278,ilp_assign,2,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[5, 2], [5, 6]]",0,1,1,0.11119776998259495,0.025503223645937045,0,0,F,B,1
279,knap,4,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [3, 6, 2, 2]
V = [12, 7, 9, 15]
C = 6",0,0,1,0.005375846944743196,0.16855235636025503,0,0,A,B,1
280,ilp_assign,4,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[3, 7, 2, 12], [4, 12, 3, 3], [12, 5, 5, 11], [6, 3, 8, 12]]",0,0,1,0.09033378851621283,0.23509280670033905,0,0,B,G,1
281,knap,8,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [13, 1, 2, 7, 6, 6, 15, 6]
V = [29, 13, 1, 3, 31, 32, 25, 18]
C = 28",0,0,1,0.09306392072446791,0.2366746395032139,0,0,B,E,1
282,mul,8,Compute: 75148950 * 78553452,0,0,1,0.23831906043190548,0.09009144041841033,0,0,F,H,1
283,lcs,8,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""dbadcdaa""
T = ""adbabacb""",0,0,1,0.08590302652553619,0.03247708830761799,0,0,F,I,1
284,ilp_assign,32,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[45, 40, 52, 58, 42, 54, 91], [38, 9, 5, 96, 89, 65, 3], [5, 90, 28, 87, 17, 59, 76], [10, 59, 71, 17, 11, 28, 72], [30, 85, 93, 87, 25, 18, 86], [70, 3, 71, 6, 43, 27, 4], [62, 77, 14, 23, 74, 9, 34]]",0,0,0,0.16534768807306854,0.08445463418998551,0,0,B,G,1
285,ilp_assign,2,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[5, 2], [1, 5]]",0,0,1,0.1356959821212758,0.022231117960147095,0,0,B,F,1
286,sub,2,Compute: 91 - 25,1,1,1,0.051926840700960895,0.08323283381201653,0,0,G,A,1
287,sub,16,Compute: 7173184072895549 - 3505227133473014,0,1,1,0.41178312369603715,0.03597491907939923,1,0,B,H,1
288,knap,32,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [25, 2, 16, 4, 50, 30, 40, 14, 13, 47, 6, 34, 43, 41, 3, 24, 9, 61, 21, 16, 42, 35, 44, 26, 63, 2, 58, 13, 36, 63, 26, 14]
V = [107, 75, 46, 27, 92, 31, 29, 48, 40, 88, 128, 124, 44, 106, 75, 62, 6, 109, 74, 38, 52, 21, 81, 13, 27, 43, 11, 35, 61, 58, 98, 95]
C = 460",0,0,1,0.02685388613361208,0.005323092542939725,0,0,G,I,1
289,mul,32,Compute: 89931088998476022969120166121816 * 61575574269789964802741085516558,0,0,1,0.013796395266139757,0.05481001012691118,0,0,A,A,1
290,sub,32,Compute: 87491144989157985710828571872585 - 71605249092346078413958173406244,0,0,1,0.03704945644240405,0.04142887826286532,0,0,I,E,1
291,ilp_assign,4,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[10, 10, 2, 7], [5, 12, 11, 1], [5, 1, 1, 10], [3, 6, 3, 7]]",0,0,1,0.035100141301781754,0.09246471631728193,0,0,A,B,1
292,ilp_partition,2,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [5, 3, 3, 1]",0,0,0,0.288302146091025,0.16076949045795585,1,0,E,C,1
293,mul,32,Compute: 66187908898390661124745815964021 * 39631223235585789812003516312319,0,0,0,0.03791101402592426,0.1204047051347879,0,0,A,A,1
294,sub,16,Compute: 6427856732874287 - 6251791217560834,0,0,1,0.20422421853827424,0.049468510889488115,0,0,C,E,1
295,add,4,Compute: 1723 + 7780,0,1,1,0.01799647751696134,0.8111880492622867,0,1,E,A,1
296,ilp_prod,32,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [66, 36, 60, 33, 24, 58]
consumption (rows=resources) = [[4, 6, 14, 13, 8, 30], [24, 31, 23, 19, 6, 15], [31, 20, 28, 24, 22, 27], [16, 5, 17, 3, 3, 4]]
capacity = [121, 94, 107, 119]
upper_bounds = [3, 3, 3, 4, 4, 3]",0,0,0,0.1569743349655207,0.036624263872210634,0,0,E,B,1
297,knap,4,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [6, 7, 2, 4]
V = [16, 10, 9, 13]
C = 9",0,0,1,0.2282382943991025,0.03619095393754102,0,0,B,D,1
298,knap,16,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [9, 10, 19, 4, 14, 18, 4, 19, 17, 5, 6, 25, 27, 32, 24, 18]
V = [14, 21, 40, 2, 21, 51, 31, 55, 22, 54, 20, 16, 57, 46, 39, 22]
C = 125",0,0,1,0.031986023393965016,0.07079139005977472,0,0,A,G,1
299,sub,16,Compute: 9893773899922493 - 5326180606288197,0,0,1,0.07505446927547167,0.041196284478749984,0,0,E,A,1
300,add,32,Compute: 50262527099870594436306521807331 + 54627847190309618195235578689516,0,0,1,0.11483837040989894,0.1430076036671968,0,0,E,G,1
301,sub,16,Compute: 7622497427856106 - 7093435424182289,0,0,1,0.07072656223938165,0.08759339464735988,0,0,A,F,1
302,mul,8,Compute: 88312644 * 49635063,0,0,1,0.1208759879412288,0.1595371290963238,0,0,G,A,1
303,ilp_prod,4,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [12, 5, 3]
consumption (rows=resources) = [[3, 4, 4], [2, 4, 2], [4, 1, 1]]
capacity = [16, 14, 9]
upper_bounds = [3, 3, 4]",0,0,0,0.14014200514808434,0.08759507467029334,0,0,E,A,1
304,knap,32,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [21, 57, 39, 15, 4, 44, 35, 51, 31, 61, 29, 31, 50, 33, 64, 50, 28, 14, 55, 31, 33, 4, 38, 52, 53, 43, 13, 49, 42, 43, 60, 44]
V = [120, 51, 47, 3, 122, 102, 72, 77, 18, 26, 53, 67, 67, 92, 14, 78, 5, 13, 96, 103, 50, 124, 47, 42, 95, 20, 77, 32, 42, 115, 7, 99]
C = 608",0,0,1,0.006070366868510672,0.0233267892012399,0,0,C,D,1
305,rod,32,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 32
P = [22, 51, 12, 42, 61, 17, 31, 41, 89, 2, 61, 15, 29, 96, 96, 23, 31, 94, 15, 80, 74, 31, 76, 28, 5, 40, 72, 78, 85, 88, 17, 89]",0,0,0,0.18005083229387975,0.040498284795210754,0,0,D,G,1
306,rod,4,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 4
P = [1, 7, 11, 10]",0,0,1,0.27140728609789555,0.03613801445838425,0,0,A,A,1
307,rod,4,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 4
P = [6, 10, 6, 7]",0,0,1,0.11477877519190374,0.04507571002976736,0,0,C,B,1
308,rod,4,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 4
P = [12, 12, 6, 11]",0,0,1,0.08041422140135847,0.0710025059370469,0,0,A,D,1
309,lcs,16,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""dbcddcdbabdbacac""
T = ""dbdbadaacccbbaba""",0,0,1,0.02202727269172995,0.04327571892111804,0,0,B,E,1
310,ilp_assign,16,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[14, 46, 22, 25, 13, 6, 27], [47, 23, 1, 12, 39, 27, 12], [4, 48, 14, 41, 3, 16, 29], [12, 4, 38, 34, 23, 24, 3], [35, 38, 9, 48, 33, 18, 1], [31, 21, 16, 42, 23, 48, 2], [33, 44, 31, 1, 23, 19, 14]]",0,0,1,0.02840604801592268,0.05322630121869839,0,0,B,B,1
311,rod,16,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 16
P = [27, 16, 42, 11, 24, 12, 6, 41, 4, 9, 39, 10, 39, 19, 15, 35]",0,0,1,0.07971617264841828,0.025352732773523304,0,0,D,F,1
312,add,4,Compute: 2613 + 8723,0,1,1,0.11470420805435066,0.49798806888426944,0,1,B,A,1
313,add,2,Compute: 75 + 72,1,1,1,0.3591100739619039,0.1262318281528069,0,0,I,C,1
314,sub,16,Compute: 3441159060540906 - 3179867852908899,1,1,1,0.07711565615092843,0.16220324762314856,0,0,E,I,1
315,ilp_partition,16,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [8, 4, 11, 27, 27, 35, 21, 48, 47, 26, 32, 31, 46, 15, 7, 1]",0,0,1,0.057388285622180825,0.054159939153261595,0,0,H,A,1
316,ilp_assign,16,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[45, 12, 7, 36, 28, 36, 18], [23, 4, 34, 33, 30, 15, 35], [34, 41, 34, 29, 22, 45, 10], [15, 46, 1, 48, 46, 39, 1], [43, 41, 27, 32, 43, 11, 30], [21, 14, 37, 44, 11, 5, 41], [6, 29, 22, 24, 25, 16, 48]]",0,0,1,0.04334344666867856,0.06303170258708184,0,0,G,F,1
317,rod,2,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 2
P = [6, 2]",0,0,0,0.11719748898281296,0.023195132237500696,0,0,H,E,1
318,sub,32,Compute: 53844458575888648390886458491404 - 10555849235321681952702126065756,0,0,1,0.07401700697188494,0.24633647640601908,0,0,D,A,1
319,rod,8,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 8
P = [17, 8, 8, 5, 15, 7, 16, 20]",0,0,1,0.16986229233270994,0.031453024132300736,0,0,F,H,1
320,sub,8,Compute: 49436964 - 17802481,1,1,1,0.0775360228114901,0.0535158150234571,0,0,H,G,1
321,rod,32,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 32
P = [54, 28, 82, 17, 53, 85, 74, 15, 78, 36, 48, 30, 46, 26, 70, 25, 27, 53, 90, 57, 77, 61, 33, 84, 30, 76, 69, 46, 50, 5, 25, 5]",0,0,0,0.3541971901798949,0.11873629286882163,1,0,I,A,1
322,add,16,Compute: 4825166833995107 + 8767389407545985,0,1,1,0.08024808439025967,0.9386234515648046,0,1,C,A,1
323,sub,8,Compute: 81615796 - 13605639,1,1,1,0.12480813561239389,0.16300085381097765,0,0,I,H,1
324,ilp_partition,2,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [4, 1, 5, 4]",0,0,1,0.3677238745669368,0.1727227056953407,1,0,E,I,1
325,rod,32,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 32
P = [31, 43, 2, 38, 65, 53, 18, 96, 20, 13, 71, 82, 4, 33, 41, 39, 79, 3, 64, 27, 68, 23, 96, 63, 10, 85, 62, 6, 41, 24, 10, 27]",0,0,0,0.04488539887360302,0.36015266527211004,0,1,B,I,1
